812290028059631616,2016-12-23 15:33:28
812289043262214144,2016-12-23 15:29:34
812288990971838468,2016-12-23 15:29:21
812287372633194497,2016-12-23 15:22:55
811289196782616579,2016-12-20 21:16:32
811268470394515457,2016-12-20 19:54:10
811202429308043264,2016-12-20 15:31:45
811201472104804352,2016-12-20 15:27:57
810868089483128832,2016-12-19 17:23:12
810866439108362240,2016-12-19 17:16:38
810860057940414465,2016-12-19 16:51:17
810859817074126849,2016-12-19 16:50:20
810855905466187776,2016-12-19 16:34:47
809694430152290304,2016-12-16 11:39:30
808656338419122176,2016-12-13 14:54:29
808608465820221440,2016-12-13 11:44:16
808280291915792384,2016-12-12 14:00:13
808242109799104512,2016-12-12 11:28:30
807535511061590020,2016-12-10 12:40:43
807534325671530497,2016-12-10 12:36:01
807534097207853056,2016-12-10 12:35:06
807533916370374656,2016-12-10 12:34:23
807533689634750464,2016-12-10 12:33:29
807533136515137536,2016-12-10 12:31:17
807532969200156672,2016-12-10 12:30:37
807532739314483200,2016-12-10 12:29:42
807528732684648448,2016-12-10 12:13:47
806866896108847105,2016-12-08 16:23:53
806193865761976320,2016-12-06 19:49:30
806135878607372288,2016-12-06 15:59:05
806134072938532864,2016-12-06 15:51:54
806123268730224640,2016-12-06 15:08:58
806087013564870656,2016-12-06 12:44:55
805801414165467136,2016-12-05 17:50:02
805774962489430016,2016-12-05 16:04:56
805698494136745984,2016-12-05 11:01:04
805693195149594625,2016-12-05 10:40:01
805691559710773248,2016-12-05 10:33:31
805481581385306112,2016-12-04 20:39:08
805474771785891841,2016-12-04 20:12:05
805465712013836288,2016-12-04 19:36:05
805464659532873728,2016-12-04 19:31:54
805464208997580800,2016-12-04 19:30:06
805462723614142464,2016-12-04 19:24:12
805453684930936832,2016-12-04 18:48:17
805449662438187010,2016-12-04 18:32:18
805448175335182337,2016-12-04 18:26:24
805446697233039360,2016-12-04 18:20:31
805444099243384832,2016-12-04 18:10:12
805436279840182272,2016-12-04 17:39:08
805400445158064128,2016-12-04 15:16:44
805397770647535616,2016-12-04 15:06:06
805386691364196352,2016-12-04 14:22:05
805385401338855424,2016-12-04 14:16:57
805385337207922688,2016-12-04 14:16:42
805384759136448516,2016-12-04 14:14:24
805383881838956544,2016-12-04 14:10:55
805382678363119617,2016-12-04 14:06:08
805381771697291265,2016-12-04 14:02:32
805381159811239937,2016-12-04 14:00:06
805380991313448960,2016-12-04 13:59:26
805380370300600320,2016-12-04 13:56:58
805380297558786048,2016-12-04 13:56:40
805379737455624192,2016-12-04 13:54:27
805142073070514176,2016-12-03 22:10:03
805141361246830592,2016-12-03 22:07:13
805140266487259136,2016-12-03 22:02:52
805136908540055552,2016-12-03 21:49:32
805132451731349504,2016-12-03 21:31:49
805131923152662528,2016-12-03 21:29:43
805131555484078080,2016-12-03 21:28:16
805131352177856519,2016-12-03 21:27:27
805128918982397953,2016-12-03 21:17:47
805097981137526784,2016-12-03 19:14:51
805097818302062593,2016-12-03 19:14:12
805096792736075779,2016-12-03 19:10:08
805094078790729729,2016-12-03 18:59:20
805068649937719296,2016-12-03 17:18:18
805064854470008838,2016-12-03 17:03:13
805061626462355456,2016-12-03 16:50:23
804736868705333252,2016-12-02 19:19:55
804736657341743106,2016-12-02 19:19:05
804736471290810372,2016-12-02 19:18:20
804721460350767105,2016-12-02 18:18:41
804720770484150272,2016-12-02 18:15:57
804703332854104065,2016-12-02 17:06:39
804702894033354752,2016-12-02 17:04:55
