811698518893002752,2016-12-21 17:23:02
811692732695527424,2016-12-21 17:00:02
811635640953516032,2016-12-21 13:13:10
811631705911984128,2016-12-21 12:57:32
811631625142312960,2016-12-21 12:57:13
811631433139699712,2016-12-21 12:56:27
811626108202323968,2016-12-21 12:35:18
811622470214033410,2016-12-21 12:20:50
811622422948347904,2016-12-21 12:20:39
811622099810824192,2016-12-21 12:19:22
811619236229435392,2016-12-21 12:07:59
811617011864219648,2016-12-21 11:59:09
811379735674556416,2016-12-20 20:16:18
811373374123315200,2016-12-20 19:51:01
811372502580498432,2016-12-20 19:47:33
811364850362294272,2016-12-20 19:17:09
811348296279027712,2016-12-20 18:11:22
811291921540792324,2016-12-20 14:27:21
811291799792795648,2016-12-20 14:26:52
811289835860131841,2016-12-20 14:19:04
811285496139829248,2016-12-20 14:01:49
811283837808443393,2016-12-20 13:55:14
811283135191101440,2016-12-20 13:52:26
811266379659649024,2016-12-20 12:45:52
811263981750861824,2016-12-20 12:36:20
811262772293963776,2016-12-20 12:31:32
811261935731687424,2016-12-20 12:28:12
811257464544903168,2016-12-20 12:10:26
811256617169604608,2016-12-20 12:07:04
810966817757745152,2016-12-19 16:55:31
810966273727176704,2016-12-19 16:53:21
810922209543917568,2016-12-19 13:58:15
810902205267996672,2016-12-19 12:38:46
810893302090317824,2016-12-19 12:03:23
809875250670252032,2016-12-16 16:38:01
809875001939607552,2016-12-16 16:37:01
809873251446845440,2016-12-16 16:30:04
809871341851725825,2016-12-16 16:22:29
809870190154567681,2016-12-16 16:17:54
809814475297558528,2016-12-16 12:36:31
809552116997963776,2016-12-15 19:14:00
809551999242903552,2016-12-15 19:13:32
809551811677810689,2016-12-15 19:12:47
809549443108245505,2016-12-15 19:03:22
809539282578718720,2016-12-15 18:23:00
809519468153946112,2016-12-15 17:04:16
809492441170489344,2016-12-15 15:16:52
809491654059048960,2016-12-15 15:13:44
809491091745443840,2016-12-15 15:11:30
809477466070781952,2016-12-15 14:17:21
809477155688042496,2016-12-15 14:16:07
809468728270200832,2016-12-15 13:42:38
809462593261682688,2016-12-15 13:18:15
809460112653848577,2016-12-15 13:08:24
809456372601360384,2016-12-15 12:53:32
809455925324984320,2016-12-15 12:51:46
809455035121704962,2016-12-15 12:48:13
809452412851273728,2016-12-15 12:37:48
809183767956860928,2016-12-14 18:50:18
809182035453448192,2016-12-14 18:43:25
809086126086496256,2016-12-14 12:22:19
809084459018354688,2016-12-14 12:15:41
809082220472201216,2016-12-14 12:06:48
808897590351761408,2016-12-13 23:53:08
808876250450169856,2016-12-13 22:28:20
808839773372616704,2016-12-13 20:03:24
808804844395905024,2016-12-13 17:44:36
808804795817410560,2016-12-13 17:44:24
808800165570039809,2016-12-13 17:26:00
808799716666327040,2016-12-13 17:24:13
808799613821952000,2016-12-13 17:23:49
808799440307765248,2016-12-13 17:23:07
808799338872745985,2016-12-13 17:22:43
808799180139429888,2016-12-13 17:22:05
808798337306488832,2016-12-13 17:18:45
808780881674391552,2016-12-13 16:09:23
808761077005578243,2016-12-13 14:50:41
808759594340057089,2016-12-13 14:44:47
808750332490547200,2016-12-13 14:07:59
808735826230132736,2016-12-13 13:10:21
808733934980730880,2016-12-13 13:02:50
808730711658090496,2016-12-13 12:50:01
808730120391258114,2016-12-13 12:47:40
808515997695021056,2016-12-12 22:36:50
808515346395111424,2016-12-12 22:34:14
808390861654462464,2016-12-12 14:19:35
807392351781933056,2016-12-09 20:11:51
807351514977030144,2016-12-09 17:29:35
807302405708595201,2016-12-09 14:14:27
807301986681057280,2016-12-09 14:12:47
807007875834880000,2016-12-08 18:44:05
806964611412946944,2016-12-08 15:52:10
806962279312859136,2016-12-08 15:42:54
806923355706138624,2016-12-08 13:08:14
806923071349084160,2016-12-08 13:07:06
806669351986171904,2016-12-07 20:18:55
806668815744409600,2016-12-07 20:16:47
806557695524229120,2016-12-07 12:55:14
806548760838873088,2016-12-07 12:19:44
806548137275863040,2016-12-07 12:17:15
806546745635147776,2016-12-07 12:11:43
806520811314024448,2016-12-07 10:28:40
806195069766103040,2016-12-06 12:54:17
806189138240147457,2016-12-06 12:30:43
805942571767721984,2016-12-05 20:10:57
805553656477061120,2016-12-04 18:25:32
805553564898639873,2016-12-04 18:25:10
805142088463437824,2016-12-03 15:10:07
805086215896633345,2016-12-03 11:28:06
804877141808558080,2016-12-02 21:37:19
804860812338696192,2016-12-02 20:32:25
804792357459619840,2016-12-02 16:00:24
804790090077597696,2016-12-02 15:51:24
804784866927611904,2016-12-02 15:30:39
804758682160349184,2016-12-02 13:46:36
804428832371396608,2016-12-01 15:55:53
804402503492116480,2016-12-01 14:11:16
804398397956337664,2016-12-01 13:54:57
804346407733690368,2016-12-01 10:28:22
804067602515361792,2016-11-30 16:00:29
804044149796151296,2016-11-30 14:27:18
804037161733394432,2016-11-30 13:59:32
804035222022950912,2016-11-30 13:51:49
804032912014209024,2016-11-30 13:42:39
804032800412221440,2016-11-30 13:42:12
804028813256507392,2016-11-30 13:26:21
804025611777777664,2016-11-30 13:13:38
804024724653080576,2016-11-30 13:10:07
804023230998585344,2016-11-30 13:04:10
804019332795641856,2016-11-30 12:48:41
804019151392030720,2016-11-30 12:47:58
804018105718448129,2016-11-30 12:43:48
804008295388196864,2016-11-30 12:04:50
804007498315223044,2016-11-30 12:01:39
803798022169632772,2016-11-29 22:09:16
803748558075666432,2016-11-29 18:52:43
803738417762701312,2016-11-29 18:12:26
803682119629164544,2016-11-29 14:28:43
803656262562914304,2016-11-29 12:45:58
803654781365469188,2016-11-29 12:40:05
803653539742380032,2016-11-29 12:35:09
803367154062163969,2016-11-28 17:37:10
803316499582619649,2016-11-28 14:15:53
803311213186686976,2016-11-28 13:54:52
803070334786076672,2016-11-27 21:57:42
801882695705866240,2016-11-24 15:18:27
801877258176581632,2016-11-24 14:56:51
801485591229534208,2016-11-23 13:00:30
801484953775022080,2016-11-23 12:57:58
801484593643692032,2016-11-23 12:56:32
801482384960950273,2016-11-23 12:47:46
801482124603703296,2016-11-23 12:46:43
801480090890604545,2016-11-23 12:38:39
801479649846931456,2016-11-23 12:36:53
801478810625445888,2016-11-23 12:33:33
801293607302995968,2016-11-23 00:17:37
801207378938994688,2016-11-22 18:34:59
801205715641581568,2016-11-22 18:28:22
801203065684529152,2016-11-22 18:17:51
801202419359051776,2016-11-22 18:15:17
801201373136097280,2016-11-22 18:11:07
801193826308083713,2016-11-22 17:41:08
801154403679936512,2016-11-22 15:04:29
801153179886895104,2016-11-22 14:59:37
801140437440307200,2016-11-22 14:08:59
801124363881697280,2016-11-22 13:05:07
801123946451980288,2016-11-22 13:03:27
801112796029038593,2016-11-22 12:19:09
800777263855767558,2016-11-21 14:05:52
800761689364787201,2016-11-21 13:03:58
800759317867597824,2016-11-21 12:54:33
800756673291816961,2016-11-21 12:44:02
800445253555613696,2016-11-20 16:06:34
800442718367289345,2016-11-20 15:56:30
800414987130810368,2016-11-20 14:06:18
799813175873048576,2016-11-18 22:14:55
799689267999969280,2016-11-18 14:02:33
799686586216525824,2016-11-18 13:51:54
799341247030644736,2016-11-17 14:59:38
799339194048884736,2016-11-17 14:51:29
799339083742838784,2016-11-17 14:51:03
799333369230151680,2016-11-17 14:28:20
799332625856925696,2016-11-17 14:25:23
799327700452151296,2016-11-17 14:05:49
799324321025921024,2016-11-17 13:52:23
799316484669390848,2016-11-17 13:21:15
799300890343542784,2016-11-17 12:19:17
799287691573497856,2016-11-17 11:26:50
799047289893371905,2016-11-16 19:31:34
799046759057981440,2016-11-16 19:29:27
799002829104918528,2016-11-16 16:34:53
799002014222938112,2016-11-16 16:31:39
798995029192646656,2016-11-16 16:03:54
798994852255920132,2016-11-16 16:03:12
798992967218233344,2016-11-16 15:55:42
798955557994364929,2016-11-16 13:27:03
798953580996673536,2016-11-16 13:19:12
798726265155022849,2016-11-15 22:15:55
798725622184849409,2016-11-15 22:13:22
798724861010931712,2016-11-15 22:10:21
