812326154468212736,2016-12-23 10:57:02
812325434817937408,2016-12-23 10:54:10
812324984995586049,2016-12-23 10:52:23
812319488909656065,2016-12-23 10:30:32
812315357868421120,2016-12-23 10:14:08
812299248234536960,2016-12-23 09:10:07
812274153269133312,2016-12-23 07:30:24
812059713177325568,2016-12-22 17:18:17
812050450916798466,2016-12-22 16:41:29
812048176450506752,2016-12-22 16:32:27
812044375278632960,2016-12-22 16:17:20
812043450665336832,2016-12-22 16:13:40
812042839706267649,2016-12-22 16:11:14
812025807778574336,2016-12-22 15:03:33
812013657605476352,2016-12-22 14:15:17
812011576098226176,2016-12-22 14:07:00
812006194307072000,2016-12-22 13:45:37
811979518328143872,2016-12-22 11:59:37
811976346528321536,2016-12-22 11:47:01
811974731373146112,2016-12-22 11:40:36
811974039845634048,2016-12-22 11:37:51
811973606754451460,2016-12-22 11:36:08
811969932942569472,2016-12-22 11:21:32
811957320758530048,2016-12-22 10:31:25
811951603477573632,2016-12-22 10:08:42
811950303167840256,2016-12-22 10:03:32
811941275771478016,2016-12-22 09:27:39
811938466971996160,2016-12-22 09:16:30
811930403581923328,2016-12-22 08:44:27
811929265650466816,2016-12-22 08:39:56
811928023322755074,2016-12-22 08:35:00
811927522610966529,2016-12-22 08:33:00
811925792435343360,2016-12-22 08:26:08
811925705164550144,2016-12-22 08:25:47
811920493125267456,2016-12-22 08:05:04
811910676063068160,2016-12-22 07:26:04
811894444110868480,2016-12-22 06:21:34
811885396791619584,2016-12-22 05:45:37
811789402758324225,2016-12-21 23:24:10
811761645487845377,2016-12-21 21:33:52
811698285685706754,2016-12-21 17:22:06
811696361481576448,2016-12-21 17:14:27
811694003183845377,2016-12-21 17:05:05
811693523271557126,2016-12-21 17:03:11
811689389415874560,2016-12-21 16:46:45
811678489233526787,2016-12-21 16:03:26
811670873031708672,2016-12-21 15:33:10
811664955556712449,2016-12-21 15:09:40
811663155705352192,2016-12-21 15:02:30
811650167166341120,2016-12-21 14:10:54
811650042230611968,2016-12-21 14:10:24
811649211842306048,2016-12-21 14:07:06
811633538571313152,2016-12-21 13:04:49
811628290574348293,2016-12-21 12:43:58
811626720042348544,2016-12-21 12:37:44
811624225425551365,2016-12-21 12:27:49
811621342063853568,2016-12-21 12:16:21
811618286689517573,2016-12-21 12:04:13
811601068320837633,2016-12-21 10:55:48
811595766116548609,2016-12-21 10:34:44
811595401899937796,2016-12-21 10:33:17
811570155251728388,2016-12-21 08:52:57
811569972732424192,2016-12-21 08:52:14
811568651539255296,2016-12-21 08:46:59
811568385196695552,2016-12-21 08:45:55
811565199824158721,2016-12-21 08:33:16
811565005862764544,2016-12-21 08:32:30
811564315690102784,2016-12-21 08:29:45
811545133401468928,2016-12-21 07:13:32
811378970952400896,2016-12-20 20:13:16
811374854427574272,2016-12-20 19:56:54
811370295374344192,2016-12-20 19:38:47
811361288102285312,2016-12-20 19:03:00
811337418603450368,2016-12-20 17:28:09
811336677125947392,2016-12-20 17:25:12
811329957918085121,2016-12-20 16:58:30
811324583060049920,2016-12-20 16:37:08
811309950060400642,2016-12-20 15:39:00
811309352170692613,2016-12-20 15:36:37
811308237685456896,2016-12-20 15:32:11
811306599922995200,2016-12-20 15:25:41
811306217683435520,2016-12-20 15:24:10
811304328912896000,2016-12-20 15:16:39
811303479050375170,2016-12-20 15:13:17
811286213080522753,2016-12-20 14:04:40
811283742790717444,2016-12-20 13:54:51
811251267058155522,2016-12-20 11:45:49
811247656848736257,2016-12-20 11:31:28
811241333100834816,2016-12-20 11:06:20
811229093425479680,2016-12-20 10:17:42
811223587898146816,2016-12-20 09:55:49
811215181317599232,2016-12-20 09:22:25
811204937589915648,2016-12-20 08:41:43
811204193507753984,2016-12-20 08:38:45
811203520426807296,2016-12-20 08:36:05
811196544019992576,2016-12-20 08:08:22
811083721906540544,2016-12-20 00:40:03
811049404488708100,2016-12-19 22:23:41
811047319693099008,2016-12-19 22:15:24
811046473127329792,2016-12-19 22:12:02
811046057484386305,2016-12-19 22:10:23
811044587091410944,2016-12-19 22:04:32
811044118763864064,2016-12-19 22:02:41
810994639029334016,2016-12-19 18:46:04
810991944465809408,2016-12-19 18:35:21
810990701613719552,2016-12-19 18:30:25
810979781353308160,2016-12-19 17:47:01
810979500930596864,2016-12-19 17:45:54
810977642816086016,2016-12-19 17:38:31
810975587632381953,2016-12-19 17:30:21
810965739259695104,2016-12-19 16:51:13
810960014143848448,2016-12-19 16:28:28
810955812189433856,2016-12-19 16:11:47
810943390951112704,2016-12-19 15:22:25
810941321816973312,2016-12-19 15:14:12
810940746132029440,2016-12-19 15:11:55
810917086763642880,2016-12-19 13:37:54
810917002105720832,2016-12-19 13:37:34
810905462505897985,2016-12-19 12:51:42
810897513440038916,2016-12-19 12:20:07
810884048478490624,2016-12-19 11:26:37
810883514879057920,2016-12-19 11:24:30
810882306768506881,2016-12-19 11:19:42
810869462513618945,2016-12-19 10:28:39
810848164148285440,2016-12-19 09:04:01
810847702007181312,2016-12-19 09:02:11
810843498266103810,2016-12-19 08:45:29
810843026956369921,2016-12-19 08:43:37
810839595298463745,2016-12-19 08:29:58
810711857136803841,2016-12-19 00:02:23
810493724597899264,2016-12-18 09:35:36
810244680831090694,2016-12-17 17:06:00
810145538079391744,2016-12-17 10:32:02
810120413871271936,2016-12-17 08:52:12
810120089043369984,2016-12-17 08:50:55
809896757069053952,2016-12-16 18:03:28
809886068183023616,2016-12-16 17:21:00
809885462827532288,2016-12-16 17:18:35
