kharyp,27457.0,69516.333333333328,66.666666666666671,41.795799895311113,42059.333333333336,14298.482071728997
LaurenGoode,38238.0,66948.882352941175,11.764705882352942,6.9411764705882355,28710.882352941175,21200.03506901193
linderje,40824.809523809527,76099.857142857145,9.5238095238095237,8.26708359712263,35275.047619047618,25646.59882486266
Lis_Smith,31338.444444444445,75116.111111111109,22.222222222222221,19.337802803936921,43777.666666666664,28022.970319999193
lisaszimmerman,32877.0,32877.0,1.0,0.0,0.0,0.0
LorettaLynch,50548.342465753427,53779.136986301368,1.7945205479452055,1.0721749002383285,3230.794520547945,7146.9820030764549
louiseroug,40446.313725490196,61529.078431372553,3.9215686274509802,2.7924487620057645,21082.764705882353,21158.095870058762
lucky33,52800.024390243903,64667.609756097561,4.8536585365853657,8.6378660858772918,11867.585365853658,16004.808498447614
Lynda_Tran,37151.022222222222,58552.844444444447,4.4444444444444446,5.3647224451578337,21401.822222222221,20985.57302560117
MadamCAdams,42208.526315789473,67938.078947368427,5.2631578947368425,4.2530744949130366,25729.552631578947,21091.338280387907
marcorubio,41732.215686274511,55097.647058823532,3.9215686274509802,4.2419156662762729,13365.431372549019,16961.716397441942
marcthiessen,38140.869565217392,63521.82608695652,8.695652173913043,7.7820014336801311,25380.956521739132,15658.968549734938
Martina,1213.6666666666667,63171.666666666664,66.666666666666671,41.899350299921778,61958.0,22320.315454760042
MattHaneySF,45364.75,53649.675000000003,2.4874999999999998,2.2135590685590483,8284.9249999999993,14619.088282768356
mattklewis,27688.375,69577.0,25.0,20.928449536456348,41888.625,15060.146770014395
maxschrems,43400.870967741932,63543.709677419356,6.4516129032258061,7.312555308541512,20142.83870967742,22244.967120672303
meganspecia,36260.724999999999,60392.875,5.0,4.080441152620633,24132.150000000001,18846.234322206121
Messina2012,44899.972222222219,57519.555555555555,5.5555555555555554,8.9270016256686837,12619.583333333334,18722.175521104793
MichaelSkolnik,22351.777777777777,78752.333333333328,22.111111111111111,11.415821812481175,56400.555555555555,26785.417845085085
michikokakutani,17146.599999999999,74251.199999999997,40.0,24.058262613912916,57104.599999999999,31165.563332627247
MikeBloomberg,39050.582089552241,54601.388059701494,2.9850746268656718,2.6904615223760509,15550.805970149253,15180.042983872054
MikeSacksEsq,32712.416666666668,72791.0,16.666666666666668,8.9566858950296027,40078.583333333336,20222.66962865492
MissTasha,53644.319018404909,55645.423312883438,1.2269938650306749,0.58927649823610462,18433.006134969324,209351.56487465353
moneyries,31693.875,64872.9375,12.5,8.4631554399053783,33179.0625,17891.239914650792
moorehn,36588.5,67789.0,100.0,28.0,31200.5,7390.5
MsSarahPaulson,43552.068965517239,68953.551724137928,6.8965517241379306,6.5671325164567778,25401.482758620688,24579.837423525489
mssmith23,28651.75,57422.6875,12.5,9.1378334412485334,28770.9375,22240.777696802641
MsTerryMcMillan,28178.545454545456,63049.818181818184,18.181818181818183,12.597389208722301,34871.272727272728,17545.42811255663
nailainayat,29204.349999999999,79451.850000000006,10.0,4.5497252664309302,50247.5,23526.347677657064
NancyPelosi,29571.822784810127,42741.620253164554,2.5316455696202533,1.7124668936130929,13169.797468354431,13230.920443482599
nmrussell2,20522.400000000001,62015.199999999997,40.0,9.7365291557104676,41492.800000000003,14879.708026705364
nycxmimi,55665.118881118884,58445.755244755244,1.1888111888111887,0.50106249280203785,2780.6363636363635,10837.466140352783
originalnaana,32311.779411764706,38369.661764705881,2.9411764705882355,1.7139767393333492,6057.8823529411766,14591.737789634699
PaulbernalUK,48461.0,74266.75,50.0,45.061069672168237,25805.75,25239.082108656406
petesouza,49925.109375,53653.34375,1.5625,1.3448396744593758,3728.234375,9118.1285621731804
PJHines,38030.476190476191,51221.952380952382,4.7619047619047619,3.7973018228456441,13191.476190476191,15737.604640505546
PJK4brainhealth,34646.785714285717,54833.595238095237,4.7619047619047619,7.9875186080997178,20186.809523809523,11905.569315476834
pnching,43276.526315789473,54367.894736842107,10.526315789473685,13.160420810151818,11091.368421052632,18136.316112359309
PoliticoRyan,36605.444444444445,75218.333333333328,22.222222222222221,17.14498810976405,38612.888888888891,29779.105200512822
PossiblyEvenMe,55468.779411764706,60175.595588235294,1.4705882352941178,0.97724986622565657,4706.8161764705883,9752.3523551426242
RandPaul,37816.230769230766,53042.307692307695,3.8461538461538463,5.2344444102525003,15226.076923076924,17305.825024058046
RBReich,28949.25,65272.305555555555,5.5555555555555554,2.5974821616802126,36323.055555555555,20024.477175786145
RealBenCarson,43555.555555555555,49769.62393162393,1.7094017094017093,1.3401098887192917,6214.068376068376,11528.378160910839
RepFredUpton,41867.171428571426,57966.657142857141,5.7142857142857144,7.1855864799767373,16099.485714285714,15402.370222740634
repjohnlewis,42581.397849462366,48147.516129032258,2.150537634408602,2.5099639570694925,5566.1182795698924,10190.550773733057
richardbranson,38175.411764705881,75626.76470588235,11.764705882352942,4.5829532190076367,37451.352941176468,7796.430826996313
ridiamond,49161.695121951219,56207.060975609755,2.4390243902439024,2.1645568519350022,295747.80487804877,2595279.9519883157
robportman,39979.692307692305,62702.538461538461,15.384615384615385,12.338423172777489,22722.846153846152,18674.637703606106
royale5,49683.747899159665,54485.907563025212,1.680672268907563,1.0284423492357628,4802.1596638655465,10799.727006340589
rufusgifford,23541.612499999999,40018.162499999999,2.5,1.6733200530681511,16476.549999999999,19505.250728906311
scott_martyn,54640.032608695656,58144.793478260872,2.1630434782608696,2.2759478384460037,3504.7608695652175,9230.1566150563613
ScottBaio,39569.631578947367,63610.710526315786,5.2368421052631575,4.3068746179879964,24041.07894736842,20954.232779763235
SeanParnellUSA,35100.375,73636.75,12.5,10.717975555113009,38536.375,16747.186117654961
SECARMY,39526.41860465116,64030.58139534884,4.6511627906976747,3.4767247413316404,24504.162790697676,15446.702557624774
SethMacFarlane,34725.666666666664,68974.333333333328,6.666666666666667,4.1819718900165848,34248.666666666664,23793.166949544335
SGeeH,29172.0,29172.0,1.0,0.0,0.0,0.0
shaf_locked,56108.789473684214,61590.73684210526,1.7105263157894737,2.0119105182681469,75966.15789473684,429089.48733038054
ShannonBlock,48310.76470588235,64048.352941176468,2.9411764705882355,1.9165099479582253,15737.588235294117,16793.461925645253
SharonBYang,42119.081967213118,58404.704918032789,3.278688524590164,3.1577702630385587,16285.622950819672,20104.062519199109
Simas44,48354.662790697672,59057.058139534885,2.3255813953488373,1.5953556173155807,10702.39534883721,14932.726866103616
smokey_robinson,42903.167883211681,46114.386861313869,1.4598540145985401,0.82845911440197628,3211.2189781021898,8436.6169610614161
SpeakerRyan,32062.333333333332,65474.666666666664,13.333333333333334,7.5247738984119801,33412.333333333336,13863.75561751657
stefcutter,46459.515151515152,55378.5,3.0303030303030303,3.2565537508868267,8918.984848484848,14461.820728127481
StephHerold,40753.387096774197,69455.903225806454,6.4516129032258061,4.9110718209777016,28702.516129032258,22245.313754950537
StephMBuck,48116.033333333333,66378.166666666672,6.666666666666667,5.1982903172314474,18262.133333333335,12519.24800386278
SteveDoocy,40121.542372881355,52440.830508474573,3.3728813559322033,1.9035943262168387,12319.28813559322,14524.666871585634
StevenOlikara,46068.510204081635,54211.632653061228,1.9795918367346939,1.7260287783252142,8143.1224489795923,16419.563254069642
TheSandraG,40045.576271186437,62134.593220338982,3.3898305084745761,2.8760669304141326,22089.016949152541,20972.920355876766
thwaite,52358.310344827587,56379.103448275862,1.3655172413793104,0.8035592642002497,4020.7931034482758,11695.621177586398
tim,35951.16216216216,59054.108108108107,5.4054054054054053,5.2218846109140058,23102.945945945947,18391.706747285833
timkaine,42424.433962264149,60420.622641509435,3.7735849056603774,3.9220783354244877,17996.188679245282,16484.84009691947
TracyJan,32784.410256410258,69877.61538461539,5.1282051282051286,3.9104035281277834,37093.205128205125,24794.086156115878
trevorcarlson,55764.869565217392,58517.260869565216,1.1304347826086956,0.3367811605397753,2752.391304347826,11945.509306262809
Twellde,40438.673469387752,60858.551020408166,4.0816326530612246,4.6151336447532891,20419.877551020407,22190.172803433299
wxwill,51843.85567010309,61969.474226804123,2.0618556701030926,1.4345834050968216,10125.618556701031,17018.496689059575
YohannesAbraham,49103.611111111109,57250.430555555555,2.7777777777777777,5.462554912569713,116146.81944444444,909383.10458644875
ZacMoffatt,40656.395348837206,70425.069767441862,4.6511627906976747,4.1701247593306974,29768.674418604653,22729.659338877882
zanenbryn,57087.978260869568,59281.82608695652,1.4565217391304348,0.74327482596864169,2193.8478260869565,7140.0613715770387
ZekeJMiller,27155.125,62013.125,25.0,21.575449010391416,34858.0,23873.262392266373
